map,length,fights_won,fights_lost,followers_killed,buildings_destroyed,shamans_killed,followers_lost,buildings_lost,shaman_deaths,value,good
27,1855,36,124,106,5,10,204,7,11,0.533333333333,True
16,1434,4,0,39,4,5,5,0,0,0.533333333333,True
16,1427,2,2,3,0,0,40,2,5,0.533333333333,True
368,1480,24,1,63,12,10,23,0,3,0.6,True
368,1473,9,22,17,0,1,77,9,10,0.6,True
1139,1200,46,5,98,6,5,62,0,1,0.533333333333,True
1139,1201,18,64,62,0,1,98,2,5,0.533333333333,True
16,673,19,12,12,1,0,25,0,2,0.466666666667,False
16,673,27,13,23,0,2,12,0,0,0.466666666667,False
20,1028,6,169,6,0,2,168,20,4,0.466666666667,False
20,1028,90,5,168,10,4,6,0,2,0.466666666667,False
19,675,3,17,6,0,4,20,10,6,0.466666666667,False
19,678,17,3,19,10,5,12,0,3,0.466666666667,False
370,1426,0,0,9,2,0,1,0,0,0.4,False
370,1440,0,0,0,0,0,79,0,0,0.4,False
17,1563,7,26,8,0,2,125,3,10,0.4,False
17,1562,29,4,125,6,10,8,0,2,0.4,False
20,2650,25,2,145,20,4,16,0,7,0.533333333333,True
20,2645,5,18,16,0,8,152,17,4,0.533333333333,True
20,2039,13,1,170,1,7,1,0,1,0.533333333333,True
20,2041,9,6,2,0,1,171,0,7,0.533333333333,True
16,1218,0,1,21,3,0,2,0,2,0.6,True
16,1206,7,0,2,0,2,21,3,0,0.6,True
30,471,5,5,10,2,2,53,3,3,0.466666666667,False
30,480,14,2,53,5,3,10,1,2,0.466666666667,False
29,1817,131,165,170,4,11,235,14,13,0.466666666667,False
29,1821,129,100,226,18,13,170,0,11,0.466666666667,False
19,2017,49,24,99,3,7,143,12,11,0.466666666667,False
19,2015,37,37,137,14,11,101,2,7,0.466666666667,False
30,1127,26,7,45,9,6,27,2,4,0.666666666667,True
30,1116,30,5,27,4,5,49,5,6,0.666666666667,True
370,644,0,0,0,0,0,83,6,1,0.333333333333,False
370,628,0,0,0,0,1,0,0,0,0.333333333333,False
84,855,5,0,6,0,3,2,0,0,0.466666666667,False
84,855,0,6,0,0,0,16,0,3,0.466666666667,False
676,2479,51,23,196,13,16,272,2,13,0.533333333333,True
676,2491,29,42,128,7,12,213,11,16,0.533333333333,True
30,1207,87,20,169,9,8,54,3,6,0.466666666667,False
30,1208,43,55,54,7,6,169,8,8,0.466666666667,False
17,1109,34,3,43,5,3,23,0,8,0.333333333333,False
17,1137,12,35,23,0,8,42,3,3,0.333333333333,False
370,987,2,69,0,0,0,69,0,2,0.333333333333,False
370,987,115,0,69,0,1,0,0,0,0.333333333333,False
370,1581,8,0,147,1,1,163,9,1,0.333333333333,False
370,1583,21,1,59,2,1,147,0,1,0.333333333333,False
690,746,6,40,7,0,1,34,2,4,0.333333333333,False
690,735,40,6,40,4,4,7,0,1,0.333333333333,False
30,1650,160,6,198,29,16,64,34,6,0.4,False
30,1662,18,189,63,34,6,197,29,17,0.4,False
160,1815,135,64,231,24,9,119,1,9,0.466666666667,False
160,1813,87,85,107,11,9,233,28,9,0.466666666667,False
370,900,0,0,14,0,1,0,0,0,0.4,False
370,889,0,0,0,0,0,97,1,3,0.4,False
29,1637,39,53,94,8,9,170,4,18,0.466666666667,False
29,1644,107,25,169,11,18,104,5,9,0.466666666667,False
680,1306,11,11,113,12,8,36,1,1,0.533333333333,True
680,1308,26,7,34,1,0,113,8,8,0.533333333333,True
16,2888,15,5,113,17,6,216,0,1,0.533333333333,True
16,2895,12,12,212,1,1,121,16,7,0.533333333333,True
370,791,0,0,0,0,0,82,4,1,0.6,True
370,788,0,0,0,0,1,0,0,0,0.6,True
1203,609,8,0,13,1,4,1,0,0,0.533333333333,True
1203,608,0,13,0,0,0,12,1,4,0.533333333333,True
129,1020,3,5,43,2,4,11,0,1,0.6,True
129,1020,5,4,11,0,1,51,0,4,0.6,True
129,1015,3,0,37,2,3,8,0,2,0.6,True
129,1031,9,1,8,1,2,35,2,3,0.6,True
29,845,10,25,3,0,0,48,8,10,0.333333333333,False
29,852,22,0,47,10,10,4,0,0,0.333333333333,False
30,556,18,10,22,4,4,22,0,1,0.466666666667,False
30,562,12,11,19,0,1,21,0,3,0.466666666667,False
18,3175,18,0,202,47,12,58,0,9,0.533333333333,True
18,3178,23,25,44,1,9,229,35,12,0.533333333333,True
1184,1037,30,2,55,5,2,12,0,1,0.533333333333,True
1184,1037,14,31,12,0,1,55,5,2,0.533333333333,True
16,745,10,26,12,0,4,32,1,3,0.466666666667,False
16,750,21,6,34,1,3,14,0,4,0.466666666667,False
29,1297,16,39,31,3,6,95,8,6,0.533333333333,True
29,1283,39,8,93,16,6,33,1,6,0.533333333333,True
17,830,49,27,75,7,4,31,0,1,0.533333333333,True
17,832,26,17,31,0,1,75,2,4,0.533333333333,True
19,1956,56,2,121,1,13,33,0,6,0.666666666667,True
19,1956,15,17,62,2,6,161,0,13,0.666666666667,True
672,1293,28,12,139,11,10,38,0,5,0.533333333333,True
672,1311,17,49,38,1,4,146,10,10,0.533333333333,True
676,553,19,2,23,0,5,1,0,0,0.6,True
676,554,4,9,1,0,0,24,0,5,0.6,True
676,1751,93,29,133,2,15,114,2,15,0.6,True
676,1731,66,45,113,5,15,135,0,15,0.6,True
30,1435,24,90,119,0,0,109,26,1,0.533333333333,True
30,1463,137,28,101,26,1,120,0,0,0.533333333333,True
30,1289,50,12,117,12,8,30,0,4,0.4,False
30,1269,21,50,29,6,4,117,11,8,0.4,False
16,2459,106,47,114,10,10,329,23,18,0.533333333333,True
16,2465,67,54,330,44,17,119,5,10,0.533333333333,True
30,1788,37,28,131,28,20,80,0,6,0.533333333333,True
30,1786,74,37,71,2,6,133,21,21,0.533333333333,True
16,1998,124,59,70,7,5,133,0,4,0.533333333333,True
16,1969,123,30,129,5,4,89,3,5,0.533333333333,True
16,4334,156,160,156,2,2,283,3,4,0.533333333333,True
16,4358,207,81,272,4,4,156,2,2,0.533333333333,True
16,591,3,0,14,4,0,0,0,1,0.466666666667,False
16,598,0,4,0,0,1,12,4,0,0.466666666667,False
19,2154,75,43,133,1,10,167,8,9,0.333333333333,False
19,2153,59,46,166,8,9,133,1,10,0.333333333333,False
16,1230,45,13,108,11,9,35,0,7,0.533333333333,True
16,1219,46,31,34,2,7,112,6,9,0.533333333333,True
304,3236,57,7,247,26,6,166,5,1,0.533333333333,True
304,3222,35,36,162,9,1,256,20,6,0.533333333333,True
128,1467,87,27,159,13,13,44,0,5,0.6,True
128,1476,40,78,44,0,5,162,8,13,0.6,True
16,1107,0,1,5,0,0,1,0,1,0.6,True
16,1114,1,0,1,0,1,4,0,0,0.6,True
29,678,17,14,8,2,3,60,9,9,0.533333333333,True
29,655,41,8,61,9,9,10,0,3,0.533333333333,True
30,2141,115,75,229,10,13,409,25,20,0.533333333333,True
30,2142,160,55,410,32,20,234,5,13,0.533333333333,True
16,1293,14,6,10,0,2,51,6,4,0.533333333333,True
16,1278,13,0,51,5,4,10,0,2,0.533333333333,True
18,1551,42,11,118,28,5,63,1,3,0.533333333333,True
18,1544,21,43,56,5,3,127,20,5,0.533333333333,True
27,769,0,0,21,0,3,4,0,0,0.466666666667,False
27,787,3,0,0,0,0,14,0,3,0.466666666667,False
16,774,10,1,3,0,1,37,3,2,0.533333333333,True
16,759,1,0,42,5,2,3,0,1,0.533333333333,True
19,1508,48,37,62,2,4,110,4,8,0.533333333333,True
19,1506,52,48,116,9,9,78,2,5,0.533333333333,True
30,4697,253,166,550,32,28,465,32,12,0.466666666667,False
30,4715,287,152,413,47,12,505,20,29,0.466666666667,False
30,1237,88,15,216,39,6,64,6,5,0.533333333333,True
30,1237,26,100,57,9,5,217,30,6,0.533333333333,True
16,2003,23,57,126,0,8,130,13,9,0.533333333333,True
16,1987,57,7,136,19,8,129,0,8,0.533333333333,True
17,3058,69,57,169,2,6,257,23,12,0.533333333333,True
17,3040,131,28,250,34,12,183,0,6,0.533333333333,True
29,922,23,7,88,7,5,20,0,2,0.6,True
29,930,26,34,23,6,2,93,10,5,0.6,True
1220,3875,69,79,221,21,24,75,6,10,0.533333333333,True
1220,3904,109,55,168,8,10,324,20,25,0.533333333333,True
1216,1065,22,6,76,2,6,41,1,4,0.533333333333,True
1216,1078,12,8,40,9,4,77,1,6,0.533333333333,True
16,4315,32,28,244,3,10,304,15,8,0.4,False
16,4317,51,14,310,14,9,304,0,13,0.4,False
29,799,25,19,36,0,3,61,4,5,0.6,True
29,777,15,17,33,5,5,24,0,3,0.6,True
19,2058,34,13,84,15,7,28,0,8,0.533333333333,True
19,2063,35,28,28,0,8,88,10,8,0.533333333333,True
27,1344,40,33,53,8,5,99,15,6,0.4,False
27,1331,44,36,74,18,5,56,4,5,0.4,False
1120,1533,44,0,88,3,1,6,0,0,0.533333333333,True
1120,1534,0,37,5,0,0,88,3,1,0.533333333333,True
16,1099,2,0,47,4,5,17,0,3,0.4,False
16,1099,42,0,13,0,3,39,1,4,0.4,False
29,626,24,0,59,6,4,17,0,1,0.533333333333,True
29,627,7,1,17,0,1,65,2,4,0.533333333333,True
29,734,19,4,6,5,4,59,8,6,0.533333333333,True
29,715,8,1,55,14,6,7,0,4,0.533333333333,True
29,959,11,5,59,11,8,25,1,3,0.4,False
29,0,0,0,0,0,0,0,0,0,0.4,False
16,1034,40,17,37,2,5,30,2,4,0.466666666667,False
16,1025,21,17,30,3,4,37,0,5,0.466666666667,False
30,1651,100,74,100,9,8,158,29,7,0.533333333333,True
30,1662,83,48,159,36,7,103,7,8,0.533333333333,True
30,390,2,8,30,4,2,8,1,1,0.6,True
30,386,8,0,8,1,1,30,0,2,0.6,True
389,1303,43,17,214,12,8,60,2,6,0.533333333333,True
389,1302,23,72,59,3,6,227,10,8,0.533333333333,True
128,1596,66,35,188,10,1,84,5,0,0.6,True
128,1594,34,69,78,8,0,195,10,1,0.6,True
16,1970,25,9,182,7,5,109,0,4,0.533333333333,True
16,1979,11,14,109,0,4,179,4,4,0.533333333333,True
160,531,0,0,0,0,0,0,0,0,0.533333333333,True
160,526,0,0,0,0,0,0,0,0,0.533333333333,True
160,1882,148,78,226,36,2,109,2,0,0.533333333333,True
160,1881,100,168,104,7,0,224,25,2,0.533333333333,True
368,1910,79,19,159,20,15,126,4,12,0.533333333333,True
368,1940,40,33,121,7,11,184,17,15,0.533333333333,True
29,1206,26,53,27,4,2,128,7,10,0.533333333333,True
29,1195,55,12,119,15,10,27,1,3,0.533333333333,True
29,1078,41,61,25,0,3,96,4,10,0.533333333333,True
29,1092,55,14,96,10,10,28,0,4,0.533333333333,True
27,1018,7,45,27,0,2,86,16,8,0.333333333333,False
27,1005,45,1,79,17,8,27,0,2,0.333333333333,False
27,192,0,0,0,0,0,0,0,0,0.533333333333,True
27,209,0,0,0,0,0,0,0,0,0.533333333333,True
27,139,0,0,0,0,0,0,0,0,0.533333333333,True
27,0,0,0,0,0,0,0,0,0,0.533333333333,True
30,2238,169,80,299,14,11,313,32,13,0.333333333333,False
30,2239,111,86,176,32,12,169,6,11,0.333333333333,False
27,1478,19,16,177,27,10,83,1,6,0.466666666667,False
27,1479,19,37,74,1,6,180,19,10,0.466666666667,False
352,5752,274,243,338,22,25,666,92,31,0.533333333333,True
352,5757,290,188,655,95,29,349,16,25,0.533333333333,True
16,851,47,2,63,3,5,16,0,0,0.8,True
16,842,6,48,12,1,0,63,4,5,0.8,True
20,6935,34,44,56,0,3,152,13,5,0.533333333333,True
20,6903,47,16,168,16,5,55,0,3,0.533333333333,True
16,2773,288,79,322,23,6,100,0,4,0.6,True
16,2777,92,284,93,0,4,338,19,6,0.6,True
30,1848,33,2,217,34,9,7,0,5,0.6,True
30,1845,17,11,6,0,5,219,21,9,0.6,True
16,973,0,0,0,0,0,0,0,0,0.4,False
16,956,0,0,0,0,0,0,0,0,0.4,False
1216,1188,0,1,46,4,1,15,0,1,0.533333333333,True
1216,1202,8,0,9,0,1,52,1,1,0.533333333333,True
16,2191,93,106,214,31,12,362,25,17,0.533333333333,True
16,2221,130,44,344,34,17,212,18,12,0.533333333333,True
30,890,9,17,45,8,5,20,0,3,0.533333333333,True
30,0,0,0,0,0,0,0,0,0,0.533333333333,True
16,5089,33,2,96,12,7,10,0,0,0.533333333333,True
16,5096,38,29,8,1,0,109,9,7,0.533333333333,True
30,4412,11,6,224,53,19,35,8,6,0.533333333333,True
30,4409,31,4,18,2,5,248,30,21,0.533333333333,True
16,764,1,0,1,0,0,0,0,0,0.466666666667,False
16,800,0,1,0,0,0,1,0,0,0.466666666667,False
29,1413,88,43,176,18,17,109,2,9,0.533333333333,True
29,1436,82,39,103,7,9,176,12,17,0.533333333333,True
16,1135,25,1,39,3,6,10,0,1,0.4,False
16,1133,4,31,10,0,0,39,2,6,0.4,False
17,662,78,13,84,17,2,18,0,1,0.533333333333,True
17,645,14,80,17,0,1,83,16,3,0.533333333333,True
27,0,0,0,0,0,0,0,0,0,0.466666666667,False
27,1593,3,0,0,0,1,0,0,0,0.466666666667,False
352,1210,109,32,190,57,9,53,0,6,0.533333333333,True
352,1199,42,169,74,0,5,220,57,10,0.533333333333,True
16,2653,181,85,170,14,11,114,0,4,0.4,False
16,2655,89,157,103,0,4,184,12,11,0.4,False
17,4547,23,4,88,17,8,64,4,1,0.533333333333,True
17,4549,9,23,63,4,2,102,13,9,0.533333333333,True
30,2190,104,125,133,4,17,376,17,17,0.466666666667,False
30,2164,97,52,357,30,17,130,3,17,0.466666666667,False
279,1266,21,1,98,7,10,4,0,4,0.533333333333,True
279,1283,2,14,4,1,3,104,5,10,0.533333333333,True
55,1663,26,15,113,16,7,51,4,4,0.533333333333,True
55,1650,41,9,48,9,4,118,11,7,0.533333333333,True
27,1167,42,1,31,10,5,18,2,3,0.466666666667,False
27,1168,8,29,18,2,3,42,9,5,0.466666666667,False
368,677,0,0,0,0,0,52,6,1,0.466666666667,False
368,678,0,0,0,0,0,0,0,0,0.466666666667,False
30,560,10,2,28,6,3,9,0,3,0.466666666667,False
30,584,21,8,9,0,3,24,1,3,0.466666666667,False
16,621,0,0,0,0,0,46,0,0,0.533333333333,True
16,622,0,0,0,0,0,25,0,1,0.533333333333,True
16,1960,0,1,1,0,50,37,0,0,0.533333333333,True
16,1961,1,0,4,0,0,7,0,51,0.533333333333,True
16,1767,30,3,68,13,2,15,0,0,0.466666666667,False
16,1766,11,38,15,2,0,68,11,2,0.466666666667,False
16,2402,174,210,247,16,14,428,36,14,0.466666666667,False
16,1305,41,14,99,14,7,70,2,12,0.466666666667,False
30,2151,118,54,361,42,14,100,2,10,0.466666666667,False
30,2175,74,154,88,8,10,367,30,14,0.466666666667,False
370,1068,0,0,1,0,1,0,0,0,0.466666666667,False
370,1098,0,0,0,0,0,125,14,2,0.466666666667,False
391,884,0,0,21,8,3,0,0,0,0.466666666667,False
391,885,2,0,0,0,0,12,8,3,0.466666666667,False
30,616,5,3,25,5,2,15,0,2,0.533333333333,True
30,627,11,0,12,1,2,16,2,2,0.533333333333,True
370,504,0,0,1,0,0,6,0,1,0.533333333333,True
370,482,0,0,6,0,1,1,0,0,0.533333333333,True
16,1855,85,14,128,21,12,116,1,9,0.466666666667,False
16,1835,31,75,112,9,9,138,14,12,0.466666666667,False
17,6477,34,0,171,15,6,11,1,2,0.533333333333,True
17,6480,14,43,11,2,1,202,10,9,0.533333333333,True
16,3326,46,3,165,13,9,53,0,0,0.4,False
16,3316,11,42,30,3,0,163,10,9,0.4,False
27,378,0,0,0,0,1,0,0,0,0.466666666667,False
27,377,0,0,0,0,0,0,0,0,0.466666666667,False
16,2161,51,12,178,15,6,61,4,0,0.466666666667,False
16,2156,31,59,57,6,0,186,8,6,0.466666666667,False
19,1222,16,81,26,4,3,127,0,4,0.466666666667,False
19,1223,117,6,122,0,4,32,3,3,0.466666666667,False
608,1937,85,8,73,6,3,19,0,1,0.466666666667,False
608,1965,28,62,26,0,2,83,6,4,0.466666666667,False
16,3661,0,0,8,0,103,43,0,0,0.533333333333,True
16,3662,0,0,5,0,0,7,0,103,0.533333333333,True
16,1749,0,0,7,0,1,34,0,0,0.533333333333,True
16,1750,0,0,0,0,0,7,0,1,0.533333333333,True
30,1079,8,4,75,13,5,24,0,3,0.466666666667,False
30,1066,15,5,23,0,2,74,8,5,0.466666666667,False
370,986,0,0,2,0,2,0,0,0,0.6,True
370,977,0,0,0,0,0,59,5,3,0.6,True
16,699,37,18,58,1,4,26,0,3,0.6,True
16,722,31,27,26,0,3,57,1,4,0.6,True
30,917,74,17,134,35,5,50,0,5,0.533333333333,True
30,916,28,97,50,2,4,134,31,5,0.533333333333,True
30,910,78,19,114,35,5,31,0,5,0.533333333333,True
30,910,37,84,30,0,5,114,29,5,0.533333333333,True
385,795,8,5,95,0,7,61,0,4,0.533333333333,True
385,790,31,10,68,0,4,102,0,7,0.533333333333,True
165,839,21,10,25,2,2,16,0,2,0.466666666667,False
165,854,13,18,16,0,2,25,3,2,0.466666666667,False
370,1349,10,2,142,7,1,121,0,3,0.466666666667,False
370,1350,6,1,121,0,3,142,5,1,0.466666666667,False
30,1174,4,28,19,4,6,78,24,9,0.533333333333,True
30,1157,24,0,77,35,9,23,0,6,0.533333333333,True
930,1649,67,10,171,26,16,104,4,9,0.466666666667,False
930,1642,26,28,113,5,9,181,23,16,0.466666666667,False
30,540,3,2,32,6,2,2,0,0,0.466666666667,False
30,541,2,3,2,0,0,32,7,2,0.466666666667,False
368,1438,63,4,79,7,13,36,0,7,0.466666666667,False
368,1453,40,49,56,1,7,129,5,14,0.466666666667,False
30,1097,79,29,139,32,8,42,0,3,0.466666666667,False
30,1097,50,90,40,3,3,137,20,8,0.466666666667,False
29,624,37,0,29,4,7,5,0,3,0.466666666667,False
29,625,11,7,5,0,3,29,5,7,0.466666666667,False
30,1636,95,76,247,45,15,139,3,9,0.533333333333,True
30,1628,63,97,137,11,9,245,33,14,0.533333333333,True
27,1090,13,10,57,10,5,33,1,2,0.466666666667,False
27,1087,16,11,33,2,2,58,5,5,0.466666666667,False
16,1637,32,59,70,2,9,199,11,10,0.466666666667,False
16,1636,79,19,195,11,10,71,0,9,0.466666666667,False
16,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,2477,100,58,226,17,7,202,0,4,0.466666666667,False
16,3168,50,56,102,1,9,140,15,11,0.466666666667,False
16,3175,62,39,130,13,11,103,1,9,0.466666666667,False
676,996,0,0,0,0,1,125,0,0,0.533333333333,True
676,1010,0,0,0,0,0,0,0,0,0.533333333333,True
688,1991,74,33,128,12,1,41,0,1,0.466666666667,False
688,2017,39,28,36,0,0,104,10,1,0.466666666667,False
16,1543,32,25,120,9,4,62,3,3,0.466666666667,False
16,1536,39,19,60,6,3,122,5,4,0.466666666667,False
30,3515,339,437,563,47,27,654,40,20,0.533333333333,True
30,3514,448,271,633,46,17,563,29,29,0.533333333333,True
18,3430,76,33,125,8,11,217,13,11,0.466666666667,False
18,3413,65,41,158,16,10,151,8,11,0.466666666667,False
1217,3976,117,24,105,0,5,58,0,0,0.533333333333,True
1217,3981,28,71,43,0,0,106,0,5,0.533333333333,True
16,4585,0,0,65,11,9,94,7,10,0.4,False
16,4607,0,0,80,11,10,98,1,10,0.4,False
16,1108,53,43,95,5,4,158,12,5,0.6,True
16,1108,42,48,154,17,5,97,2,4,0.6,True
368,1026,14,5,50,3,3,36,0,3,0.533333333333,True
368,1006,38,5,36,2,3,50,2,4,0.533333333333,True
368,2581,76,13,188,16,9,96,7,4,0.533333333333,True
368,2586,31,48,93,10,4,195,14,9,0.533333333333,True
29,559,5,0,1,0,0,4,0,2,0.4,False
29,564,2,1,4,0,2,1,0,0,0.4,False
29,2124,16,23,65,4,10,154,6,18,0.533333333333,True
29,2125,39,15,180,12,17,67,2,11,0.533333333333,True
30,975,47,9,94,24,7,27,0,3,0.466666666667,False
30,975,17,54,25,0,3,93,18,7,0.466666666667,False
368,2843,123,16,321,24,21,144,7,10,0.6,True
368,2849,48,55,141,12,10,321,12,21,0.6,True
29,830,17,4,68,14,7,9,0,3,0.533333333333,True
29,841,12,12,8,0,3,54,3,6,0.533333333333,True
30,530,13,1,46,14,5,8,0,2,0.533333333333,True
30,536,5,11,8,0,2,47,6,5,0.533333333333,True
368,1529,50,13,117,9,11,39,0,7,0.533333333333,True
368,1549,33,54,36,1,7,140,5,11,0.533333333333,True
368,1318,31,3,69,8,10,36,0,7,0.6,True
368,1326,15,15,54,1,7,96,7,11,0.6,True
19,840,11,1,6,0,0,60,2,5,0.466666666667,False
19,826,5,1,57,7,5,6,0,0,0.466666666667,False
16,1735,18,46,22,1,4,135,15,15,0.466666666667,False
16,1745,65,6,132,16,14,20,0,4,0.466666666667,False
30,1213,17,0,128,30,10,34,0,6,0.533333333333,True
30,1213,13,7,31,2,5,126,25,9,0.533333333333,True
29,1139,43,29,40,1,3,125,13,17,0.466666666667,False
29,1155,39,30,131,16,17,46,1,3,0.466666666667,False
368,1064,16,2,77,12,9,16,0,7,0.533333333333,True
368,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,1989,95,172,107,0,8,258,22,13,0.533333333333,True
29,1984,142,78,248,30,13,106,0,8,0.533333333333,True
30,454,11,1,37,5,4,7,0,1,0.466666666667,False
30,431,4,4,7,0,1,37,3,4,0.466666666667,False
368,776,9,2,56,3,6,8,0,1,0.666666666667,True
368,772,49,26,8,0,1,67,1,6,0.666666666667,True
676,1181,66,4,83,14,12,18,0,5,0.533333333333,True
676,1183,12,43,14,0,4,84,10,13,0.533333333333,True
30,1821,109,75,237,35,16,180,3,9,0.4,False
30,1817,141,107,175,14,9,294,21,17,0.4,False
16,2649,35,48,34,0,1,60,1,2,0.466666666667,False
16,2650,92,41,60,11,2,34,0,1,0.466666666667,False
30,2140,71,21,331,32,8,93,3,7,0.533333333333,True
30,2137,35,64,123,5,7,373,15,8,0.533333333333,True
16,1277,14,11,44,11,3,27,4,8,0.533333333333,True
16,1269,24,9,25,4,8,42,11,3,0.533333333333,True
27,1288,33,39,50,9,6,70,8,6,0.533333333333,True
27,1267,34,27,85,9,6,56,6,6,0.533333333333,True
29,2219,82,50,182,19,12,158,17,4,0.466666666667,False
29,2239,111,66,157,20,4,187,10,12,0.466666666667,False
368,585,3,0,6,0,5,22,0,4,0.533333333333,True
368,555,0,0,18,4,4,6,0,5,0.533333333333,True
20,2148,63,76,127,6,6,234,15,13,0.533333333333,True
20,2126,67,32,225,21,13,119,3,6,0.533333333333,True
16,1548,65,45,124,8,9,275,27,15,0.466666666667,False
16,1547,78,43,262,32,15,135,2,9,0.466666666667,False
30,735,3,1,76,12,4,4,0,1,0.533333333333,True
30,735,8,2,2,2,1,76,3,4,0.533333333333,True
368,977,13,0,15,0,4,66,2,10,0.333333333333,False
368,975,5,6,56,9,10,16,0,4,0.333333333333,False
368,1136,29,19,25,0,6,134,6,10,0.333333333333,False
368,1138,57,10,132,12,10,28,0,6,0.333333333333,False
17,1625,56,47,64,3,5,143,20,6,0.533333333333,True
17,1605,40,14,150,21,6,69,1,5,0.533333333333,True
30,1700,3,4,62,8,5,11,0,3,0.6,True
30,1712,26,0,11,0,1,62,5,5,0.6,True
29,2712,123,38,289,1,23,201,2,13,0.6,True
29,2646,46,88,76,2,12,163,0,23,0.6,True
29,1368,38,11,100,9,10,37,0,4,0.466666666667,False
29,1369,26,54,37,0,4,107,2,12,0.466666666667,False
16,1075,36,51,20,1,4,92,3,4,0.533333333333,True
16,1053,39,8,97,5,4,24,0,4,0.533333333333,True
30,703,1,1,15,5,4,11,0,2,0.466666666667,False
30,716,4,1,11,0,2,16,5,3,0.466666666667,False
30,2859,25,97,116,15,6,229,13,14,0.533333333333,True
30,2850,175,11,257,26,14,145,2,6,0.533333333333,True
30,667,33,13,48,12,4,27,0,2,0.533333333333,True
30,682,14,35,25,0,2,49,8,4,0.533333333333,True
16,1352,61,48,71,0,8,96,1,8,0.533333333333,True
16,1371,82,29,93,5,8,71,0,8,0.533333333333,True
208,3415,262,99,377,54,11,262,7,11,0.666666666667,True
208,3423,147,190,251,11,12,376,47,12,0.666666666667,True
30,2862,229,240,384,39,16,440,57,18,0.6,True
30,2863,264,188,425,67,18,401,22,16,0.6,True
370,640,0,0,0,0,0,81,1,1,0.4,False
370,642,0,0,8,0,1,0,0,0,0.4,False
30,2121,160,107,300,43,12,210,6,11,0.4,False
30,2115,137,155,244,11,11,343,35,12,0.4,False
18,1812,73,13,230,18,12,122,5,5,0.4,False
18,1787,49,31,112,8,5,238,9,12,0.4,False
368,1698,17,0,133,9,13,36,0,6,0.533333333333,True
368,1705,22,0,34,2,6,135,6,13,0.533333333333,True
16,602,5,0,0,0,0,35,5,6,0.533333333333,True
16,569,1,0,32,4,6,0,0,0,0.533333333333,True
30,1655,62,54,158,39,13,79,2,9,0.466666666667,False
30,0,0,0,0,0,0,0,0,0,0.466666666667,False
16,1334,9,1,94,0,3,14,0,4,0.533333333333,True
16,1351,6,7,14,0,4,81,0,3,0.533333333333,True
18,1891,11,6,117,9,7,145,4,4,0.533333333333,True
18,1888,14,3,106,6,4,102,6,7,0.533333333333,True
29,1282,41,46,118,11,8,89,4,7,0.533333333333,True
29,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,582,0,0,5,0,1,0,0,0,0.533333333333,True
29,585,0,0,0,0,0,6,0,1,0.533333333333,True
29,1561,3,12,5,0,0,12,0,0,0.533333333333,True
29,0,0,0,0,0,0,0,0,0,0.533333333333,True
29,621,0,0,6,0,1,1,0,0,0.533333333333,True
29,603,0,0,0,0,0,6,0,1,0.533333333333,True
16,4292,120,57,189,10,8,180,0,0,0.533333333333,True
16,4323,82,128,196,9,0,238,14,7,0.533333333333,True
30,4382,150,129,336,81,31,316,23,25,0.6,True
30,4377,252,93,312,29,23,357,68,34,0.6,True
1216,2642,37,119,49,2,9,263,32,14,0.533333333333,True
1216,2648,110,16,245,40,14,99,1,9,0.533333333333,True
1219,4164,68,42,149,4,24,145,4,10,0.533333333333,True
1219,4166,70,37,125,9,10,268,0,26,0.533333333333,True
1216,2723,179,38,281,28,17,202,6,6,0.533333333333,True
1216,2730,79,191,159,20,6,280,17,17,0.533333333333,True
16,658,6,2,35,1,5,11,1,1,0.4,False
16,680,9,0,11,1,1,30,0,5,0.4,False
19,1159,28,30,26,2,3,52,2,4,0.533333333333,True
19,1130,35,14,51,2,4,30,0,3,0.533333333333,True
17,1585,95,8,140,14,10,111,0,5,0.466666666667,False
17,1606,16,35,106,9,5,140,8,10,0.466666666667,False
19,929,26,3,52,3,6,21,0,5,0.466666666667,False
19,930,12,16,17,0,5,29,2,6,0.466666666667,False
1217,859,15,12,66,8,2,21,7,1,0.533333333333,True
1217,861,30,6,24,8,0,69,1,2,0.533333333333,True
1221,1891,125,45,178,22,12,136,0,4,0.533333333333,True
1221,1900,44,106,122,6,4,187,17,12,0.533333333333,True
16,498,31,3,29,2,3,3,0,0,0.6,True
16,519,5,21,3,0,0,29,2,3,0.6,True
1221,696,5,8,6,0,0,7,0,0,0.533333333333,True
1221,0,0,0,0,0,0,0,0,0,0.533333333333,True
19,1793,9,7,31,2,0,11,5,3,0.6,True
19,1762,4,8,10,5,3,60,0,0,0.6,True
30,1068,32,10,87,18,4,47,0,5,0.466666666667,False
30,1077,48,33,44,2,5,69,5,4,0.466666666667,False
29,569,2,0,12,2,5,1,0,0,0.533333333333,True
29,568,1,2,0,0,0,13,0,5,0.533333333333,True
30,648,61,7,92,5,4,33,0,3,0.533333333333,True
30,652,27,38,33,1,3,92,2,4,0.533333333333,True
16,1301,51,56,49,2,5,115,5,8,0.533333333333,True
16,1329,61,20,111,7,8,48,0,5,0.533333333333,True
19,573,4,0,37,2,4,0,0,0,0.466666666667,False
19,0,0,0,0,0,0,0,0,0,0.466666666667,False
17,277,1,0,1,1,0,0,0,0,0.533333333333,True
